alf,wob,gndr_cd,lsoa2011_cd
401111207,1968-03-13,1,W42318695
986802646,2010-10-19,1,W36098649
656077509,1947-01-08,1,W92345870
755866867,1949-07-31,0,W58535871
323974932,1984-04-26,1,W60394684
739839014,1938-06-02,1,W08527183
503368661,2017-11-27,1,W27653427
804790553,1960-05-03,1,W26098619
572694032,2013-01-06,1,W75598643
441430714,1972-09-27,0,W66132451
805805577,1988-03-14,0,W72759097
981258615,1953-06-05,1,W56744514
807965993,1975-03-28,0,W58063526
442232879,2003-04-04,1,W91370931
105357748,1990-08-14,1,W09947830
893487185,1925-04-08,1,W61973167
762771111,2001-02-24,0,W08229784
171417638,1923-07-25,0,W19116809
229119635,1956-10-10,1,W63707202
749411072,1992-11-13,1,W47531488
582305085,1967-06-06,1,W42358094
657386634,2011-05-28,0,W99560685
806996797,1997-06-13,1,W62935280
727372582,1991-07-11,1,W91047229
167278533,2013-03-24,1,W03448718
475850437,2002-03-17,0,W28289700
963947148,2016-08-12,0,W85019801
464269288,2006-07-20,0,W65185954
711477404,1989-08-19,1,W17156490
197907336,1943-09-02,0,W71234879
665402252,2009-01-14,0,W60911763
393547426,1933-01-26,1,W21345949
549827442,2019-08-23,0,W01267983
755519559,1923-12-30,0,W66957654
842798838,1962-06-12,0,W58771340
157977885,1975-12-17,0,W12517509
605743550,1980-07-24,0,W34782739
157994620,2003-11-02,0,W88340260
783558999,1996-09-14,0,W87542410
939597333,1946-02-19,0,W06294427
241382164,2013-06-24,1,W80390825
743491730,1929-04-25,0,W20416980
675031409,1958-09-24,1,W62695222
250873114,1965-12-12,1,W55197833
388906525,1926-09-30,1,W22724559
512780132,1939-01-12,0,W06745135
752422969,1939-05-01,0,W36313250
188828761,2004-05-23,0,W23126297
665745249,2011-05-07,0,W74831332
276606830,1998-08-24,1,W63303809
566578452,1957-06-10,1,W08000658
261798560,2014-08-04,1,W05734664
581906631,2005-03-08,0,W78312177
642276376,1963-07-25,1,W05567816
783361246,1936-09-03,1,W32722955
438554165,1974-03-29,1,W99745296
800467466,1991-01-04,1,W00960710
999899959,1938-03-10,0,W97759850
132732599,1967-03-30,1,W54343107
199393186,1973-10-27,1,W19572560
414635789,1924-01-22,0,W88561718
847462709,1941-06-22,1,W50163767
842818056,1969-04-24,0,W66991707
601648977,1999-05-07,1,W06926136
864542478,2020-04-07,0,W44500319
198225787,1994-08-05,0,W37930274
125514975,1941-10-21,0,W88429517
664042362,1953-01-27,1,W51451850
968509195,1943-10-08,1,W41518301
326510114,1978-03-01,0,W12115272
691309107,1985-04-07,0,W45217118
853512424,1939-07-27,1,W33496948
112842151,1936-02-25,1,W35170939
990162611,1931-09-18,1,W77915122
376369637,1965-05-13,1,W98694195
261984739,1988-06-19,0,W36456217
999440653,1959-04-13,0,W99546886
364521127,2018-06-17,1,W35308622
135135032,1922-09-09,1,W13762033
949229422,1981-12-05,1,W39865080
452634624,1931-06-10,0,W86750057
679619451,1973-06-23,0,W54723145
905946802,1979-10-10,0,W03607020
482173085,1994-07-28,0,W29012384
657510345,1990-09-23,0,W91775584
370073966,1950-02-10,1,W59069610
475463097,1987-12-21,1,W24128876
159465017,2013-09-08,0,W75269104
236332592,2004-05-28,1,W46793862
810100912,2008-06-04,0,W63115887
367425280,1937-12-23,0,W08352537
876156883,1976-05-29,0,W35754815
293153559,1931-04-26,0,W82996996
722366711,1933-09-19,0,W33836196
848094554,1960-09-04,0,W14157614
276935701,1968-05-08,0,W50081272
373319834,1946-12-06,1,W02519075
132836352,1966-05-27,0,W19154495
717807670,1973-03-22,0,W26073770
562415034,1982-04-24,1,W88990504
682518226,1967-07-12,1,W72269608
953181365,1949-01-12,0,W64330925
150205446,1979-09-08,1,W99246561
132941656,1927-09-10,0,W86172177
159525703,1943-03-25,0,W34497451
394424295,1980-04-09,0,W83162739
153290393,1971-08-22,1,W04471361
964035820,1929-02-12,0,W76094515
927399243,2011-03-07,1,W04204193
913653021,2017-01-18,0,W46483565
685137001,2002-07-09,1,W28567273
982388394,1984-03-04,1,W54898446
979671596,1938-02-28,0,W17688113
286389754,1955-02-05,1,W83592516
474457481,2004-03-28,0,W57565552
575028548,1982-11-02,0,W09416056
926605443,2014-06-22,0,W98978623
633594062,1932-10-02,0,W81098907
506275481,1930-08-30,1,W38502478
380000978,1926-09-06,1,W21961467
347476092,1974-04-11,1,W35411109
377093300,1940-10-03,1,W99075564
616568103,1940-06-21,1,W76985549
773516617,2000-06-27,1,W06273147
378025655,1963-10-17,1,W69599046
373284367,1926-09-09,0,W43941691
667571069,1955-08-03,1,W77999419
287412124,1967-08-19,1,W94778670
276055582,2011-11-22,1,W52470759
735517604,1972-10-12,1,W21661764
306375147,1955-11-10,1,W90079626
210481412,1921-05-09,1,W31127015
849816034,1942-10-11,0,W52042728
564761871,1936-01-12,0,W20511439
498949166,1935-08-28,1,W97712467
816684875,1992-06-29,1,W66410386
105763603,1978-05-12,0,W00075210
951454558,1978-04-01,0,W54455143
691900959,2013-11-07,1,W89093690
433885438,1974-01-10,0,W75393289
677122738,1978-02-21,0,W69589460
596630515,1933-11-25,0,W80439844
417230514,1957-04-17,0,W32827902
955285438,1963-09-01,1,W63541048
385608502,1935-10-23,1,W79827922
163473508,1976-07-04,0,W83562010
136405266,2014-05-27,0,W05777202
317889425,1928-04-05,1,W96841692
617686548,1981-06-28,1,W94191081
770246037,1934-02-03,0,W09808783
298269675,1952-03-22,0,W22132391
200409077,2013-11-13,0,W19638501
828898400,1997-06-10,0,W46770330
881277010,1945-06-29,1,W20354127
479395294,1987-04-16,1,W43182646
959983817,1944-09-08,1,W22393244
878708044,1921-12-04,1,W40204377
338431214,2020-03-07,0,W11350453
569084682,1949-05-01,1,W65121319
248708156,1955-04-23,1,W29509689
949969091,1991-11-03,1,W88073103
406650437,1969-07-30,0,W25666435
213098859,1929-12-29,0,W07913554
870170577,2018-10-09,0,W04719884
644989379,1936-06-09,0,W81265794
546322930,1991-08-12,0,W96548672
702747147,1942-09-03,1,W24573258
467266740,1988-04-06,0,W52998805
961647158,1922-01-12,1,W40323609
137767207,1927-04-20,0,W08253368
984547361,1980-09-15,1,W49921670
776770160,1965-04-27,1,W19376872
236069188,1942-04-01,0,W51061778
286419754,1943-05-18,0,W41286232
590824490,1976-09-16,1,W07087522
360849505,1989-09-11,0,W49997502
586625705,2012-08-29,0,W12788130
438727608,1965-03-05,1,W07043741
112423462,2006-10-19,0,W49311414
344811775,2017-05-11,1,W22076190
261785238,1966-11-17,0,W33305117
981074452,1999-06-10,0,W62616947
120449438,1934-05-29,0,W50201708
369554921,1967-04-16,1,W69246743
139507744,1953-07-27,0,W52194471
961448344,1981-06-21,1,W81077955
568017781,2011-01-08,1,W90326662
338948934,1930-03-12,0,W62087663
697553423,1990-10-06,0,W21915960
709402610,2011-02-19,0,W52187828
176985756,2008-04-19,1,W71391956
961565245,1954-07-10,1,W17162637
395729906,2002-01-11,1,W66094524
854775225,1983-08-31,1,W60176085
517657376,1982-11-17,1,W91880497
218582764,1977-05-29,1,W96194236
334623683,1979-10-09,1,W36862056
441741255,2008-06-14,1,W54489872
347895071,1926-01-12,0,W38030766
902378703,1951-05-28,1,W15353864
753817649,1976-08-23,1,W84018589
746830704,2020-08-25,0,W93306860
196144792,1949-08-25,1,W18101404
903333077,2010-06-26,1,W85899155
698977197,1955-01-30,0,W76083193
510492869,1979-01-09,1,W79316975
790451386,1947-07-22,0,W80685406
356034795,1973-10-28,1,W82657897
934546562,1956-07-17,1,W58216563
677970983,1933-01-28,0,W81840420
545330935,1920-06-08,0,W43812139
647425438,2001-06-07,1,W55037875
717163495,1990-04-14,0,W33781535
551951186,1949-12-07,0,W09292213
907088423,1976-04-05,1,W18224879
724798164,1958-03-14,1,W57837814
684962442,1927-07-17,0,W78525132
477947225,1965-03-05,1,W83547077
899613474,1937-03-27,1,W82252715
718795003,1940-10-03,1,W81910248
425048169,1981-09-07,1,W27744174
304137452,2001-01-29,1,W39733447
146943470,1970-03-01,1,W26770298
502046088,1922-04-09,1,W62725451
673316794,1954-02-04,0,W64433997
632321654,1920-03-20,0,W76636195
664793051,1938-05-09,1,W42048168
449665102,1943-01-04,1,W73059744
870130159,1998-05-23,1,W03884314
444660157,1968-06-14,0,W66782711
325626611,1991-07-09,1,W44871037
604623224,1928-05-06,0,W79060503
749081802,1975-09-29,0,W12052631
895958441,1993-05-20,0,W95548627
705609490,2016-04-14,1,W31364712
153998138,2004-09-25,1,W31622126
850778404,1973-11-11,0,W99201942
847620603,1991-11-09,1,W60727483
594517769,1938-05-11,1,W86242924
201667979,1962-02-06,1,W07866854
471981992,1991-09-11,1,W44466061
779670614,1985-12-23,1,W50643262
510031980,1964-11-30,1,W24701553
869184612,1940-01-05,0,W90103053
814208983,1931-02-23,0,W69759433
685976355,1937-05-05,0,W23060588
561976262,2001-06-23,0,W36565445
204369003,2013-11-15,1,W21355757
421184840,1980-08-22,1,W20171609
941398034,1969-07-05,1,W57575349
255928049,1955-11-23,0,W65825846
349319412,1924-10-13,1,W27533157
323207591,1964-03-06,1,W71921498
289989208,1968-05-13,0,W71236730
419068589,1967-06-22,1,W10078252
918246455,1956-10-31,1,W25685931
156801978,2016-07-04,0,W01815973
991901342,1956-07-14,0,W21076673
411863594,2007-11-29,1,W18993642
455603088,1987-05-30,0,W49709842
416765186,2018-02-11,1,W11154181
884166491,1999-08-12,0,W29932273
845548641,1957-12-08,1,W05120132
196941783,1972-08-24,1,W71538709
936082603,1954-08-22,0,W17305244
139498500,2006-07-20,0,W13099187
271600168,1930-03-13,1,W92224058
512597147,2013-06-23,1,W95474061
498746789,1977-08-25,0,W50497011
222624024,1921-04-21,0,W34005742
357158195,2020-03-27,0,W76978268
339205692,1959-03-30,0,W95922063
451139356,2002-01-21,1,W33508038
341228318,2016-03-09,0,W70617519
329937760,1981-08-07,0,W97302561
443476647,1952-09-23,1,W55905892
231846772,2012-10-23,1,W54622711
815595740,2001-09-30,0,W95282878
738624222,1984-02-25,1,W06915322
554197486,2006-02-13,1,W22754964
244246013,2010-03-28,0,W20698027
964889606,1931-03-02,1,W39499060
250892287,1920-11-15,0,W33311172
277761924,1954-11-07,0,W02085216
785784346,1986-07-08,1,W03373273
940894262,1994-10-12,1,W23911715
682779532,1942-10-14,1,W22573275
193904253,1925-02-23,0,W68976087
947765592,1955-07-16,0,W35724873
542428136,1921-10-12,0,W99679939
598214367,2015-07-01,1,W29845800
764208538,1983-06-18,1,W18746336
862749429,1946-03-03,0,W33168827
174612540,2010-10-12,0,W90880238
590814639,1995-09-19,0,W06918643
564270646,1958-08-15,1,W96822318
690283347,1922-06-01,0,W61589418
245800807,1964-02-12,1,W24173863
979270562,1973-11-11,1,W80055878
772207533,1940-04-25,0,W00870692
369428667,2004-05-24,1,W75575156
817981840,1952-01-23,0,W56865493
959830589,1928-04-11,0,W04134128
863942892,2019-07-30,1,W84727461
374903400,1925-03-13,1,W75506460
856231473,1986-02-22,1,W73763023
851682465,1931-01-22,0,W69694155
902701241,1979-03-09,0,W11919469
236951583,1939-07-25,0,W85957745
557303352,1977-06-18,1,W17577077
203704729,1936-06-22,1,W66817541
669250780,2003-08-05,0,W18833071
571623753,1959-05-02,0,W33917765
384345954,1991-10-25,1,W66653968
747081707,1976-01-20,1,W60641337
943186693,1929-04-06,1,W25243213
438017075,1963-12-22,0,W08758369
882629175,1942-04-14,1,W54935277
609913821,1964-02-18,1,W02698050
381890848,1991-03-03,1,W73228519
137196531,1927-12-01,0,W06072051
843129610,2012-07-05,1,W45072488
822151226,1933-12-02,1,W97986885
678851193,1958-01-21,0,W16513062
524849433,1931-02-16,0,W93598204
805348681,2002-09-26,1,W74766664
532361366,1998-04-03,0,W45596100
862298160,1979-08-20,1,W63504136
203085841,1984-03-02,1,W09337864
210558720,1946-06-12,0,W36773128
983219689,1924-12-29,0,W28484062
578104950,2005-03-26,0,W62040626
914239778,1946-04-28,0,W03035749
352716180,1967-06-12,0,W58161483
868129047,2018-11-06,1,W45027747
664825460,2003-03-20,0,W55224195
612058266,1989-05-15,1,W61330502
872538120,1984-10-02,0,W98488849
681264703,1984-05-08,0,W89066431
392155085,1984-03-20,0,W84102676
627067189,1954-12-18,1,W63721138
167927367,2001-05-03,0,W68605243
113100788,1989-04-14,1,W85365922
370938946,1981-02-09,1,W19732404
907024306,1961-03-05,0,W30820324
852350421,1928-09-09,1,W90694488
560290684,1961-04-28,1,W18277464
284896503,1962-09-28,1,W18657349
742779223,1954-01-31,0,W82691940
262107966,2015-06-14,0,W14965562
488482014,1932-09-28,1,W78722461
159411759,2003-04-15,0,W07097808
518674139,1968-09-20,0,W15829741
386320630,1948-11-24,0,W74283737
448201741,2017-10-01,1,W52721920
930395061,1945-05-30,1,W06600994
138204077,2017-01-11,0,W07152964
548505248,1937-08-08,1,W79180712
433589170,1953-01-31,0,W46144647
326714930,1962-11-01,0,W22017454
566272989,1939-04-25,0,W52806541
842326600,1920-06-18,1,W71500585
179917265,1943-03-09,0,W81097675
899128832,1962-10-04,0,W29171638
960530260,1979-02-05,0,W58747970
928970307,1977-12-27,0,W94896652
409334308,1936-09-20,1,W41502180
666704309,1975-03-15,0,W18350756
248178534,1971-10-04,0,W49789582
546104301,1952-12-30,1,W40834861
724116123,2013-11-23,1,W54223921
612563861,1971-08-25,1,W49865573
812433862,1948-03-23,0,W86097880
658491110,1993-05-21,1,W69711446
156710741,1993-09-02,0,W73552133
107809059,1921-11-29,0,W00654111
394921759,1997-06-19,1,W80145304
945643381,1988-05-12,0,W59806738
497357488,1980-01-16,1,W29259938
891381034,2015-07-10,0,W77681112
160769431,1981-09-11,0,W23469608
970773279,1969-09-06,0,W28689990
726293029,1992-03-10,0,W86152800
275264431,1998-03-14,0,W30846084
825476233,2008-09-15,0,W50079105
582552727,1981-02-15,0,W48272754
312756280,1931-09-05,1,W24340864
591871162,2008-06-24,0,W13182222
824321727,1999-04-19,0,W21489905
360543537,1920-01-29,0,W30072750
336937058,1946-02-28,1,W88660080
311888466,1929-06-18,0,W04751983
128296065,1929-12-22,1,W88300389
167093475,1952-09-03,0,W86230813
169269196,1987-10-31,0,W42445940
904844117,1980-10-20,0,W12573487
372338309,1987-02-13,0,W17313888
538789113,1982-08-20,1,W44677408
912657423,2018-11-16,1,W48999435
719095738,1986-03-22,0,W53666858
540158743,1954-11-24,0,W34221448
440048410,1981-03-29,0,W68208658
775256877,1934-10-23,1,W81029264
554351125,1942-02-12,0,W71018020
322791075,1946-11-03,0,W78327911
836001857,1998-10-17,0,W54188529
153728037,1960-03-05,0,W16930487
460306208,1965-04-23,0,W73473510
719268790,1958-01-12,1,W13059483
525752011,1948-05-05,1,W13065524
279217212,1963-04-12,0,W67368843
685436554,1983-04-11,0,W24208210
281230710,2015-01-28,1,W43338285
637095562,1986-08-05,0,W20730244
662204393,1926-10-20,0,W31998706
456716196,2018-08-29,0,W10998973
984159951,2018-07-23,1,W36034835
138898891,1926-06-02,0,W02943580
269308331,1967-08-22,1,W39316304
643814582,1961-07-01,1,W58631939
249219606,1986-09-18,1,W06358642
584575491,1921-09-03,0,W87504831
711789729,1967-09-01,0,W66168874
684363389,1945-04-04,1,W59018492
292692877,1969-12-02,1,W35233955
449184793,1950-01-20,0,W29310072
449682006,1984-09-18,0,W17082463
238438854,2014-03-04,1,W92834903
253587884,1998-06-25,1,W86021632
648883534,2002-11-30,0,W85948563
957095923,1920-03-16,0,W27824582
377252548,1996-07-07,0,W13156213
996975854,2004-06-08,0,W58331170
885099183,1925-01-19,1,W50537405
876294265,1921-04-20,0,W09637485
288469514,1928-11-13,0,W44569801
212519491,1946-02-03,1,W76173712
676604970,1929-01-01,1,W56737589
851812649,1958-02-16,0,W68742989
580958409,2007-07-22,0,W47037462
567098489,1928-07-21,0,W42662608
778427306,1989-05-27,1,W12566998
432108905,1925-11-20,1,W82232764
458307865,1922-03-31,0,W89567065
755484040,1965-09-04,0,W81567608
448616197,1944-07-03,1,W69900834
181058401,1939-07-28,1,W14580468
312242795,2015-06-05,1,W10502773
120771692,2009-07-05,0,W54082028
398728234,2001-04-17,0,W91788180
645096565,1941-11-27,0,W14416777
863526033,1932-06-14,1,W18809109
592296698,1992-08-12,0,W90649088
886311374,1951-09-15,0,W46021506
316984618,1990-09-15,1,W73567385
872995653,1924-01-16,0,W35850506
229029372,1920-01-18,0,W52617715
312800189,1993-10-09,1,W14721937
471715946,2002-12-02,1,W48257199
550510177,1959-11-15,1,W49977698
221077988,1954-06-28,0,W60021532
939200555,1934-07-01,1,W29714035
618674274,1932-07-24,1,W22021980
310743917,1972-03-15,0,W02371830
486833114,1987-08-07,0,W12354182
582074379,1944-03-16,1,W49281385
967438968,2005-03-10,0,W55740497
292221560,1959-08-21,1,W22615069
397706181,1962-04-07,0,W44468090
114584864,1963-04-05,0,W44296391
201961825,1979-08-07,0,W15428396
188670989,1981-05-23,1,W68897159
559968780,1983-05-28,1,W40456500
513030349,1965-02-28,0,W67884050
290126663,1923-12-05,1,W48180948
111810191,2005-10-29,0,W09347889
138318877,1937-04-24,1,W07020754
912434653,1944-06-01,0,W85114814
371639073,1962-02-04,1,W62565896
385396921,1989-11-08,0,W67923191
629231847,1975-11-26,1,W57028582
501277205,1986-10-17,0,W37014889
120873362,2009-05-07,0,W12450962
174744788,1971-10-01,0,W69281789
472935956,1963-12-07,0,W00578937
456276211,1964-02-05,0,W16965914
138842850,2018-06-10,0,W06785214
845359276,2007-09-18,0,W37159722
337713867,1948-07-28,1,W85659884
583904027,1979-10-06,1,W81134301
231382171,1924-04-28,1,W48160008
948054666,2002-04-30,0,W91363992
903454063,1956-02-23,0,W01629529
311777830,1974-10-22,1,W40795095
899203663,1998-05-11,1,W84418792
131225704,1920-12-15,0,W10722860
619408019,1972-05-08,0,W50683452
749060293,1989-01-17,1,W99572460
115451639,2003-05-11,1,W07619952
384146090,1961-06-08,0,W64508567
596102499,1926-06-29,1,W80475091
120671703,1973-05-31,1,W94966753
151775407,1930-02-06,1,W13485199
926003825,1979-09-08,0,W87355403
812006660,1957-02-18,1,W57922067
526388276,1986-07-29,0,W66631768
580372504,1951-04-18,1,W53043578
144654854,1988-01-20,0,W45958401
927525674,2005-07-11,1,W95870224
779647820,1972-06-05,0,W77009577
174139651,1959-02-19,0,W54119624
881253716,2012-05-22,0,W22546510
484765690,1931-11-09,1,W57593422
480036436,2010-08-18,1,W96439373
255343990,1989-08-10,1,W86606308
804752438,1952-05-07,0,W74094427
102940557,1983-05-15,1,W30992186
601627318,1952-10-26,0,W76958613
589344128,1969-07-28,1,W65361953
661178240,1964-06-15,0,W10830479
716483022,1936-05-02,1,W74110717
171620612,2009-02-08,1,W20445817
378508172,1961-01-03,1,W65873632
784713166,1989-05-06,1,W64356303
824844051,1967-06-07,0,W22526685
348333867,2015-11-22,0,W47872040
659521582,1930-01-29,0,W56787832
939352600,1963-03-03,0,W31875494
981009389,1937-04-08,1,W11840094
314085057,2005-08-24,0,W83805055
857720648,1933-10-12,1,W35907175
941016922,1926-08-24,1,W62508086
642318544,1988-05-23,0,W28690067
778519083,1998-06-25,0,W96339910
167326712,2014-02-04,0,W45738938
169456899,1979-04-22,0,W81791000
617564005,1950-12-24,0,W38397303
286497667,1920-07-05,1,W62194331
737233754,1991-10-27,0,W46925140
157824836,1957-01-03,0,W77493407
114776728,1976-07-03,1,W54429525
908434993,1931-11-14,0,W41654367
767498083,1973-06-22,0,W83132616
540153864,1968-11-04,0,W16693503
791170820,1973-04-20,1,W99990994
887463685,1956-06-15,1,W68719352
238281474,2007-02-13,0,W73346000
719349038,1927-03-03,1,W73740525
668984138,1988-07-22,0,W88387788
778673902,2013-02-28,0,W16104003
128834037,1972-12-22,0,W54280866
497809906,1972-09-28,0,W52670036
409666580,1960-11-07,0,W71444258
903071640,1945-08-24,0,W37580628
802997869,2014-09-13,0,W98292089
131592272,1965-03-12,1,W88164864
220161311,1941-04-09,1,W77773110
729291894,1965-02-12,0,W52919645
158532823,1965-07-09,1,W03811812
337396902,1925-08-25,0,W47888440
146796302,1932-03-19,1,W98954585
867132962,2016-10-25,1,W59756339
925490836,1973-09-05,0,W01382025
969272319,1973-12-04,1,W46380322
117295998,1965-04-30,1,W30447851
611108128,2016-11-03,1,W65787411
958681926,1951-10-20,0,W83697716
678549352,1978-02-01,1,W28513211
994938697,1961-04-25,0,W89567766
927546287,1928-05-14,0,W15622081
490734535,1998-04-29,1,W76735933
534311658,2006-11-28,1,W06632239
420245320,1996-12-09,0,W56698319
247988120,1960-03-12,0,W57990878
344453735,1943-10-06,0,W68473051
728647328,2020-10-02,0,W85130298
529150030,1938-12-26,1,W75746985
331765137,1989-05-21,1,W71590795
284343819,1995-12-01,0,W36804716
251078506,2008-03-11,0,W48385536
914181729,1952-11-03,0,W82529084
233335853,1986-10-25,0,W73219370
573692780,1938-04-24,0,W58284933
949548672,1953-09-08,1,W30436113
602190844,1926-12-12,1,W75579426
199067160,1960-08-01,1,W22213592
384712719,1965-07-07,0,W70323065
915602121,1948-11-27,1,W24064806
